"Year","Month","Day","Shift","Article Name","Article Number","Lot","MachineName","Group","Clearer Type","Count","Length [km]","Prod [kg]","PEF [%]","AEF [%]","YF [/100km]","YJ [/100km]","YB [/100km]","N [/100km]","S [/100km]","L [/100km]","T [/100km]","C [/100km]","C+ [/100km]","C- [/100km]","CC [/100km]","CC+ [/100km]","CC- [/100km]","J [/100km]","J+ [/100km]","J- [/100km]","PF [/100km]","PC [/100km]","FD [/100km]","PP [/100km]","FL [/100km]"
"2021","12","13","3","30 RAYON","R 25 - 02/12/2021","R25 - 02/12/2021","15","15","Q3-C","30.0 NeC","13619.1158447266","268.092835615456","73.9807787698413","73.9807787698413","60.8629818154425","87.4138977576117","37.2564567175239","9.10484949344296","26.9547600729267","4.22200682155621","6.83597974064145","4.90487053356443","2.83425153586208","2.07061899770235","5.74192927731645","4.1926363393193","1.54929293799715","6.29262581925856","5.80067024179027","0.491955577468289","3.0985858759943","","","",""
"2021","12","13","3","30 RAYON","R 25 - 05/12/2021","R25 - 05/12/2021","17","13","Q3-C","30.0 NeC","13211.0910644531","260.060851631177","74.8189484126984","74.8189484126984","81.2726212211942","112.920272271377","35.5307519802818","20.5357754841296","35.7351257134449","6.78218018200521","11.149722553676","2.67199732616947","1.67283685292763","0.99916047324184","4.34483417909709","3.07317539497111","1.27165878412598","4.88226140334081","4.2691402038515","0.613121199489311","0.0529857826719157","","","",""
"2021","12","13","3","30 RAYON","R25 -  14/09/2021","R25 - 04/12/2021","18","5","Q3-C","30.0 NeC","12534.2497558594","246.737203624113","72.0687825498731","71.078373015873","84.7996506135618","112.308277513135","33.5879696192582","23.7828354952515","37.6887336060275","6.71759392385164","7.97016191202825","3.84546350510272","1.51584660989526","2.32961689520746","3.94917932577976","2.86415227869684","1.08502704708293","4.3401081883317","4.01300444619641","0.327103742135294","0.845682845520515","","","",""
"2021","12","13","3","30 RAYON","R25 - 02/12/21","R25- 02/12/21","44","5","Q3-C","30.0 NeC","14218.0720825195","279.88331291444","72.6428715331408","68.2885641236072","77.7883241540025","102.503348663692","32.9861880906213","27.2540466633598","29.3359041633223","5.57740877523725","4.64197956072709","7.46233380898704","5.26794347118878","2.19439033779826","3.50258457763953","2.46165582765831","1.04092874998123","3.13685285467316","3.03135331920209","0.10549953547107","0.014066604729476","","","",""
"2021","12","13","3","30 RAYON ","R 25 - 08/12/2021","R-25 07/12/21","16","6","Q3-C","30.0 NeC","13768.9249572754","271.041833938266","76.9191468253968","76.9191468253968","67.7540187701482","94.604335780893","34.0186326422311","15.4260409334114","27.9252012189109","7.08116285785127","8.11247067919987","4.41574053084469","3.65315376153763","0.76258676930706","3.96545120039671","2.97771976586566","0.98773143453105","5.14927637560672","4.40121506857218","0.748061307034545","0.82795134953338","","","",""
