"Year","Month","Day","Shift","Article Name","Article Number","MachineName","Group","Count","Length [km]","Prod [kg]","Speed [m/min]","A1 tot [/100km]","A2 tot [/100km]","A3 tot [/100km]","A4 tot [/100km]","B1 tot [/100km]","B2 tot [/100km]","B3 tot [/100km]","B4 tot [/100km]","C1 tot [/100km]","C2 tot [/100km]","C3 tot [/100km]","C4 tot [/100km]","D1 tot [/100km]","D2 tot [/100km]","D3 tot [/100km]","D4 tot [/100km]","E tot [/100km]","F tot [/100km]","G tot [/100km]","H1 tot [/100km]","H2 tot [/100km]","I1 tot [/100km]","I2 tot [/100km]"
"2021","12","15","3","30 RAYON","R 25 - 05/12/2021","17","13","30.0 NeC","14209.1516113281","279.7077130852","1343.8032512329","253.400069088534","53.1488452412546","14.5258496528005","7.17847221213978","24.9346343604032","10.4510110147329","4.02557461308231","2.58988017065435","6.15096540530409","3.34995369899857","1.71016543877448","1.46384531384811","2.07612676723651","1.26678921390702","1.13307257466128","1.29494008532718","2.92769062769623","3.08252042050708","0.049264024985273","19.6493082512689","0.007037717855039","0.084452614260468","0"
"2021","12","15","3","30 RAYON","R25 -  14/09/2021","18","5","30.0 NeC","14247.553894043","280.463663543696","1346.77700104386","248.288234338882","55.911351936213","16.3115719181219","7.1380674013468","26.7344136988495","11.5247853225285","4.31653043444275","2.90576195099073","7.08191741195568","3.29881187672861","2.03543711542829","1.56518095427762","1.78978091184212","1.38971223743035","0.982624814344692","1.54412470825594","2.7794244748607","2.95489319170797","0.0631687380650159","18.5575714937669","0.00701874867389066","0.10528123010836","0.00701874867389066"
"2021","12","15","3","30 RAYON","R25 - 02/12/21","44","5","30.0 NeC","14385.6946661472","283.182970122021","1309.70934682912","283.003365112458","94.0656695004369","37.2731392152928","18.6296182575503","38.5521876329754","21.4866231470478","9.50249558136988","5.35253957399766","11.6296087107767","5.92255028187793","2.56504818546122","1.73783752402522","2.53724278507681","1.20258356662545","0.820259311339902","0.938432262973616","1.97418342729264","2.50248603459631","0.0973189013454121","10.684225097707","0","0.0834162011532104","0"
"2021","12","15","3","30 RAYON ","R25 - 14/10/2021","41","20","30.0 NeC","13173.4887695313","259.320648964118","1350.73684042025","346.020714766372","56.6516594849272","11.1587752167819","4.35723603702911","20.3059344931234","6.36126097392054","2.58094120660261","1.33601662459429","3.35522356858339","1.39674465298494","0.842601393920263","0.668008312297145","0.668008312297145","0.349186163246235","0.334004156148573","0.174593081623118","0.63764429810182","1.60929275235221","0.0075910035488312","9.83794059928523","0","0.0075910035488312","0"
"2021","12","15","3","30 RAYON ACITEX","R 25 - 15/12/2021","03","11","30.0 NeC","13184.689239502","259.541130659766","1349.54673603656","429.900158967576","72.9937568127583","16.9894030819388","8.13064290349926","27.9111622060422","9.2379879258042","3.9743067923821","2.63942512165834","5.01339082016139","2.57874868207999","1.51691098945882","1.83546229724517","1.09217591241035","0.70536361009835","0.720532719992938","1.45623454988046","1.94164606650729","1.47140365977505","0.0151691098945882","9.57929289843243","0","0.0455073296837645","0"
