"Year","Month","Day","Shift","Article Name","Article Number","MachineName","Group","Count","Length [km]","Prod [kg]","CV MV [%]","CV Sample [abs]","H MV [abs]","H Sample [abs]","Neps +140% [/km]","Neps +200% [/km]","Neps +280% [/km]","Neps +400% [/km]","Thick +35% [/km]","Thick +50% [/km]","Thick +70% [/km]","Thick +100% [/km]","Thin -30% [/km]","Thin -40% [/km]","Thin -50% [/km]","Thin -60% [/km]"
"2021","12","14","3","30 RAYON","R 25 - 05/12/2021","17","13","30.0 NeC","14456.9665527344","284.58596003654","11.940888315604","139970","","0","235.378571428571","39.1101503759399","7.18533834586466","1.3812030075188","190.771804511278","21.3838345864662","2.77593984962406","0.793984962406015","494.942857142857","20.884962406015","0.231954887218045","0.00526315789473684"
"2021","12","14","3","30 RAYON","R25 -  14/09/2021","18","5","30.0 NeC","14605.3754272461","287.507394618048","11.9002303957153","141706","","0","229.354960392305","38.0856280648812","7.0184835910977","1.32591474915126","186.321010939268","20.8611844586948","2.67295360241418","0.749905695963787","483.572236891739","20.0256506978499","0.215767634854772","0.003394945303659"
"2021","12","14","3","30 RAYON","R25 - 02/12/21","44","5","30.0 NeC","14099.4575195313","277.548380537084","11.3818796789614","134434","","0","209.635664591725","37.8385206883925","8.55986818015379","2.55584035151959","134.889417795679","16.429879165141","3.12669351885756","1.35005492493592","313.226656902234","9.16623947272062","0.0626144269498352","0.00402782863419993"
"2021","12","14","3","30 RAYON ","R 25 - 08/12/2021","16","6","30.0 NeC","14947.596282959","294.244025737192","11.7761928490008","145742","","0","232.287707390649","39.422322775264","7.22021116138763","1.24773755656109","168.794871794872","18.8141025641026","2.36802413273002","0.597662141779789","447.003016591252","16.8676470588235","0.147058823529412","0.00339366515837104"
